PLEL;E000104-003;2018-01-01T00:00:00+01:00;0.0;2016-02-03T06:37:33+01:00;2016-02-02T13:34:54+01:00
PLEL;E000104-004;2018-01-01T00:00:00+01:00;0.0;2016-02-03T06:37:33+01:00;2016-02-02T13:34:54+01:00
PLEL;E000105-002;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T13:22:18+01:00
PLEL;E000105-003;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T13:22:18+01:00
PLEL;E000105-004;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T13:22:18+01:00
PLEL;E000109-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T13:22:18+01:00
PLEL;E000125-001;2018-01-01T00:00:00+01:00;0.0;2015-12-15T15:02:19+01:00;2015-12-15T08:37:23+01:00
PLEL;E000128-001;2018-01-01T00:00:00+01:00;0.0;2016-08-10T16:19:31+02:00;2016-08-10T09:42:01+02:00
PLEL;E000129-001;2018-01-01T00:00:00+01:00;0.0;2016-08-10T16:19:31+02:00;2016-08-10T09:58:52+02:00
PLEL;E000130-001;2018-01-01T00:00:00+01:00;0.0;2016-08-10T16:19:31+02:00;2016-08-10T09:51:01+02:00
PLEL;E000132-001;2018-01-01T00:00:00+01:00;0.0;2016-12-17T06:27:28+01:00;2016-12-16T16:51:15+01:00
PLEL;E000140-001;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000140-002;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:11+01:00
PLEL;E000140-003;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000140-004;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000141-001;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000141-002;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000141-003;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000141-004;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000141-006;2018-01-01T00:00:00+01:00;0.0;2016-10-01T06:27:03+02:00;2016-09-30T14:49:52+02:00
PLEL;E000142-001;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000142-002;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000143-001;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E000143-002;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T14:25:10+01:00
PLEL;E110014-001;2018-01-01T00:00:00+01:00;6867840.0;2016-09-01T06:26:51+02:00;2016-08-31T14:07:14+02:00
PLEL;E110017-001;2018-01-01T00:00:00+01:00;0.0;2016-09-01T06:26:51+02:00;2016-08-31T14:07:14+02:00
PLEL;E110048-002;2018-01-01T00:00:00+01:00;0.0;2017-01-03T06:27:26+01:00;2017-01-02T09:12:14+01:00
PLEL;E110049-002;2018-01-01T00:00:00+01:00;1226400.0;2017-01-03T06:27:26+01:00;2017-01-02T09:12:13+01:00
